Finished setup, waiting to start, PID: p:0.30 i(x100):0.03 d(x10):10
UPLoading
csdt0
csdt1000
csdt4000
csdt10000
csdt12000
0.00 4.00 2.00 10.00 5.00 150000.00 0.00 
0 1000 4000 10000 12000 17000 0 
UPLoading
csdt0
csdt1000
csdt4000
csdt10000
csdt12000
csdt15000
0.00 4.00 2.00 10.00 5.00 150000.00 0.00 4.00 2.00 10.00 5.00 0.00 0.00 
0 1000 4000 10000 12000 17000 0 1000 4000 10000 12000 15000 20000 
Finished setup, waiting to start, PID: p:0.30 i(x100):0.03 d(x10):10
UPLoading
csdt0
csdt1000
csdt4000
csdt10000
csdt12000
csdt15000
0.00 4.00 2.00 10.00 5.00 0.00 0.00 
0 1000 4000 10000 12000 15000 20000 
17686 x:0.08 y:0.20 z:1.10 acc:1.12 inst:0.00 dt:9 timee:20000 pComp:-0.34 iComp:2.12 dComp:0.00 FF:nan PID:nan
17695 x:0.08 y:0.20 z:1.10 acc:1.12 inst:0.00 dt:9 timee:20000 pComp:-0.34 iComp:2.11 dComp:0.00 FF:nan PID:nan
17706 x:0.10 y:0.19 z:1.08 acc:1.10 inst:0.00 dt:11 timee:20000 pComp:-0.33 iComp:2.11 dComp:0.00 FF:nan PID:nan
17715 x:0.10 y:0.19 z:1.08 acc:1.10 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:2.11 dComp:0.00 FF:nan PID:nan
17725 x:0.11 y:0.20 z:1.06 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:2.10 dComp:0.00 FF:nan PID:nan
17734 x:0.11 y:0.20 z:1.06 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:2.10 dComp:0.00 FF:nan PID:nan
17743 x:0.11 y:0.20 z:1.06 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:2.10 dComp:0.00 FF:nan PID:nan
17754 x:0.10 y:0.20 z:1.06 acc:1.08 inst:0.00 dt:11 timee:20000 pComp:-0.32 iComp:2.09 dComp:0.00 FF:nan PID:nan
17763 x:0.10 y:0.20 z:1.06 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:2.09 dComp:0.00 FF:nan PID:nan
17773 x:0.10 y:0.20 z:1.06 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:2.09 dComp:0.00 FF:nan PID:nan
17782 x:0.08 y:0.20 z:1.06 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:2.08 dComp:0.00 FF:nan PID:nan
17793 x:0.08 y:0.20 z:1.06 acc:1.08 inst:0.00 dt:11 timee:20000 pComp:-0.32 iComp:2.08 dComp:0.00 FF:nan PID:nan
17802 x:0.09 y:0.19 z:1.06 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:2.08 dComp:-0.00 FF:nan PID:nan
17811 x:0.09 y:0.19 z:1.06 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:2.07 dComp:0.00 FF:nan PID:nan
17821 x:0.09 y:0.19 z:1.06 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:2.07 dComp:0.00 FF:nan PID:nan
17831 x:0.10 y:0.20 z:1.07 acc:1.09 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:2.07 dComp:-0.00 FF:nan PID:nan
17841 x:0.10 y:0.20 z:1.07 acc:1.09 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:2.06 dComp:0.00 FF:nan PID:nan
17850 x:0.09 y:0.18 z:1.13 acc:1.14 inst:0.00 dt:9 timee:20000 pComp:-0.34 iComp:2.06 dComp:-0.01 FF:nan PID:nan
17860 x:0.09 y:0.18 z:1.13 acc:1.14 inst:0.00 dt:10 timee:20000 pComp:-0.34 iComp:2.06 dComp:0.00 FF:nan PID:nan
17869 x:0.09 y:0.18 z:1.13 acc:1.14 inst:0.00 dt:9 timee:20000 pComp:-0.34 iComp:2.06 dComp:0.00 FF:nan PID:nan
17880 x:0.07 y:0.20 z:1.10 acc:1.12 inst:0.00 dt:11 timee:20000 pComp:-0.33 iComp:2.05 dComp:0.00 FF:nan PID:nan
17889 x:0.07 y:0.20 z:1.10 acc:1.12 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:2.05 dComp:0.00 FF:nan PID:nan
17899 x:0.08 y:0.21 z:1.09 acc:1.11 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:2.05 dComp:0.00 FF:nan PID:nan
17908 x:0.08 y:0.21 z:1.09 acc:1.11 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:2.04 dComp:0.00 FF:nan PID:nan
17918 x:0.08 y:0.21 z:1.09 acc:1.11 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:2.04 dComp:0.00 FF:nan PID:nan
17928 x:0.08 y:0.19 z:1.08 acc:1.10 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:2.04 dComp:0.00 FF:nan PID:nan
17937 x:0.08 y:0.19 z:1.08 acc:1.10 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:2.03 dComp:0.00 FF:nan PID:nan
17947 x:0.10 y:0.19 z:1.06 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:2.03 dComp:0.00 FF:nan PID:nan
17956 x:0.10 y:0.19 z:1.06 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:2.03 dComp:0.00 FF:nan PID:nan
17966 x:0.10 y:0.19 z:1.06 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:2.02 dComp:0.00 FF:nan PID:nan
17976 x:0.09 y:0.20 z:1.07 acc:1.09 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:2.02 dComp:-0.00 FF:nan PID:nan
17985 x:0.09 y:0.20 z:1.07 acc:1.09 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:2.02 dComp:0.00 FF:nan PID:nan
17995 x:0.09 y:0.20 z:1.06 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:2.01 dComp:0.00 FF:nan PID:nan
18005 x:0.09 y:0.20 z:1.06 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:2.01 dComp:0.00 FF:nan PID:nan
18015 x:0.09 y:0.20 z:1.06 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:2.01 dComp:0.00 FF:nan PID:nan
18024 x:0.08 y:0.20 z:1.06 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:2.00 dComp:0.00 FF:nan PID:nan
18034 x:0.08 y:0.20 z:1.06 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:2.00 dComp:0.00 FF:nan PID:nan
18044 x:0.08 y:0.20 z:1.06 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:2.00 dComp:0.00 FF:nan PID:nan
18054 x:0.07 y:0.17 z:1.12 acc:1.14 inst:0.00 dt:10 timee:20000 pComp:-0.34 iComp:1.99 dComp:-0.01 FF:nan PID:nan
18063 x:0.07 y:0.17 z:1.12 acc:1.14 inst:0.00 dt:9 timee:20000 pComp:-0.34 iComp:1.99 dComp:0.00 FF:nan PID:nan
18073 x:0.05 y:0.15 z:1.15 acc:1.16 inst:0.00 dt:10 timee:20000 pComp:-0.35 iComp:1.99 dComp:-0.00 FF:nan PID:nan
18082 x:0.05 y:0.15 z:1.15 acc:1.16 inst:0.00 dt:9 timee:20000 pComp:-0.35 iComp:1.98 dComp:0.00 FF:nan PID:nan
18092 x:0.05 y:0.15 z:1.15 acc:1.16 inst:0.00 dt:10 timee:20000 pComp:-0.35 iComp:1.98 dComp:0.00 FF:nan PID:nan
18102 x:0.07 y:0.19 z:1.11 acc:1.12 inst:0.00 dt:10 timee:20000 pComp:-0.34 iComp:1.98 dComp:0.00 FF:nan PID:nan
18111 x:0.07 y:0.19 z:1.11 acc:1.12 inst:0.00 dt:9 timee:20000 pComp:-0.34 iComp:1.97 dComp:0.00 FF:nan PID:nan
18121 x:0.08 y:0.22 z:1.10 acc:1.13 inst:0.00 dt:10 timee:20000 pComp:-0.34 iComp:1.97 dComp:-0.00 FF:nan PID:nan
18131 x:0.08 y:0.22 z:1.10 acc:1.13 inst:0.00 dt:10 timee:20000 pComp:-0.34 iComp:1.97 dComp:0.00 FF:nan PID:nan
18141 x:0.08 y:0.22 z:1.10 acc:1.13 inst:0.00 dt:10 timee:20000 pComp:-0.34 iComp:1.96 dComp:0.00 FF:nan PID:nan
18150 x:0.08 y:0.21 z:1.09 acc:1.11 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.96 dComp:0.00 FF:nan PID:nan
18160 x:0.08 y:0.21 z:1.09 acc:1.11 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.96 dComp:0.00 FF:nan PID:nan
18169 x:0.08 y:0.19 z:1.05 acc:1.07 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:1.96 dComp:0.00 FF:nan PID:nan
18179 x:0.08 y:0.19 z:1.05 acc:1.07 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.95 dComp:0.00 FF:nan PID:nan
18189 x:0.08 y:0.19 z:1.05 acc:1.07 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.95 dComp:0.00 FF:nan PID:nan
18198 x:0.09 y:0.18 z:1.05 acc:1.06 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:1.95 dComp:0.00 FF:nan PID:nan
18208 x:0.09 y:0.18 z:1.05 acc:1.06 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.94 dComp:0.00 FF:nan PID:nan
18218 x:0.08 y:0.17 z:1.04 acc:1.06 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.94 dComp:0.00 FF:nan PID:nan
18228 x:0.08 y:0.17 z:1.04 acc:1.06 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.94 dComp:0.00 FF:nan PID:nan
18237 x:0.08 y:0.17 z:1.04 acc:1.06 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:1.93 dComp:0.00 FF:nan PID:nan
18247 x:0.09 y:0.17 z:1.04 acc:1.06 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.93 dComp:-0.00 FF:nan PID:nan
18257 x:0.09 y:0.17 z:1.04 acc:1.06 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.93 dComp:0.00 FF:nan PID:nan
18267 x:0.09 y:0.15 z:1.07 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.92 dComp:-0.00 FF:nan PID:nan
18276 x:0.09 y:0.15 z:1.07 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:1.92 dComp:0.00 FF:nan PID:nan
18285 x:0.09 y:0.15 z:1.07 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:1.92 dComp:0.00 FF:nan PID:nan
18295 x:0.09 y:0.14 z:1.09 acc:1.10 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.92 dComp:-0.00 FF:nan PID:nan
18305 x:0.09 y:0.14 z:1.09 acc:1.10 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.91 dComp:0.00 FF:nan PID:nan
18315 x:0.09 y:0.17 z:1.08 acc:1.10 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.91 dComp:0.0mp:1.91 dComp:0.00 FF:nan PID:nan
18334 x:0.09 y0 pComp:-0.33 iComp:1.90 dComp:0.00 FF:nan PID:n:0.17 z:1.08 acc:1.10 inst:0.00 dt:10 timee:20000 FF:nan PID:nan
18324 x:0.09 y:0.17 z:1.08 acc:1.10 inst:0.00 dt:9 timee:20000 pComp:-0.33 iCoan
18344 x:0.09 y:0.19 z:1.08 acc:1.10 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.90 dComp:0.00 FF:nan PID:nan
18354 x:0.09 y:0.19 z:1.08 acc:1.10 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.90 dComp:0.00 FF:nan PID:nan
18363 x:0.09 y:0.19 z:1.08 acc:1.10 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.89 dComp:0.00 FF:nan PID:nan
18373 x:0.12 y:0.17 z:1.05 acc:1.07 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.89 dComp:0.00 FF:nan PID:nan
18382 x:0.12 y:0.17 z:1.05 acc:1.07 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:1.89 dComp:0.00 FF:nan PID:nan
18392 x:0.13 y:0.16 z:1.04 acc:1.07 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.88 dComp:0.00 FF:nan PID:nan
18402 x:0.13 y:0.16 z:1.04 acc:1.07 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.88 dComp:0.00 FF:nan PID:nan
18411 x:0.13 y:0.16 z:1.04 acc:1.07 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:1.88 dComp:0.00 FF:nan PID:nan
18421 x:0.10 y:0.16 z:1.07 acc:1.09 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.87 dComp:-0.00 FF:nan PID:nan
18431 x:0.10 y:0.16 z:1.07 acc:1.09 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.87 dComp:0.00 FF:nan PID:nan
18441 x:0.11 y:0.17 z:1.09 acc:1.10 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.87 dComp:-0.00 FF:nan PID:nan
18450 x:0.11 y:0.17 z:1.09 acc:1.10 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.86 dComp:0.00 FF:nan PID:nan
18459 x:0.11 y:0.17 z:1.09 acc:1.10 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.86 dComp:0.00 FF:nan PID:nan
18469 x:0.11 y:0.18 z:1.08 acc:1.10 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.86 dComp:0.00 FF:nan PID:nan
18479 x:0.11 y:0.18 z:1.08 acc:1.10 inst:08 acc:1.10 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.85 dComp:0.00 FF:nan PID:nan
18498 0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.85 dCx:0.08 y:0.21 z:1.08 acc:1.10 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.85 dComp:0.00 FF:naomp:0.00 FF:nan PID:nan
18489 x:0.11 y:0.18 z:1.n PID:nan
18508 x:0.08 y:0.21 z:1.08 acc:1.10 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.85 dComp:0.00 FF:nan PID:nan
18518 x:0.08 y:0.20 z:1.07 acc:1.09 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.84 dComp:0.00 FF:nan PID:nan
18528 x:0.08 y:0.20 z:1.07 acc:1.09 inst:0.00 dt:109 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:F:nan PID:nan
18537 x:0.08 y:0.20 z:1.07 acc:1.1.84 dComp:0.00 FF:nan PID:nan
18547 x:0.08 y:00 timee:20000 pComp:-0.33 iComp:1.84 dComp:0.00 F.18 z:1.06 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.83 dComp:0.00 FF:nan PID:nan
18557 x:0.08 y:0.18 z:1.06 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.83 dComp:0.00 FF:nan PID:nan
18566 x:0.09 y:0.16 z:1.07 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.83 dComp:-0.00 FF:nan PID:nan
18576 x:0.09 y:0.16 z:1.07 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.82 dComp:0.00 FF:nan PID:nan
18585 x:0.09 y:0.16 z:1.07 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.82 dComp:0.00 FF:nan PID:nan
18595 x:0.07 y:0.18 z:1.06 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.82 dComp:0.00 FF:nan PID:nan
18605 x:0.07 y:0.18 z:1.06 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.81 dComp:0.00 FF:nan PID:nan
18615 x:0.07 y:0.20 z:1.07 acc:1.09 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.81 dComp:-0.00 FF:nan PID:nan
18624 x:0.07 y:0.20 z:1.07 acc:1.09 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.81 dComp:0.00 FF:nan PID:nan
18633 x:0.07 y:0.20 z:1.07 acc:1.09 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.80 dComp:0.00 FF:nan PID:nan
18644 x:0.07 y:0.19 z:1.06 acc:1.08 inst:0.00 dt:11 timee:20000 pComp:-0.32 iComp:1.80 dComp:0.00 FF:nan PID:nan
18653 x:0.07 y:0.19 z:1.06 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:1.80 dComp:0.00 FF:nan PID:nan
18663 x:0.08 y:0.18 z:1.06 acc:1.07 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.79 dComp:0.00 FF:nan PID:nan
18672 x:0.08 y:0.18 z:1.06 acc:1.07 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:1.79 dComp:0.00 FF:nan PID:nan
18682 x:0.08 y:0.18 z:1.06 acc:1.07 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.79 dComp:0.00 FF:nan PID:nan
18692 x:0.06 y:0.16 z:1.06 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.79 dComp:-0.00 FF:nan PID:nan
18702 x:0.06 y:0.16 z:1.06 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.78 dComp:0.00 FF:nan PID:nan
18711 x:0.06 y:0.14 z:1.07 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.78 dComp:-0.00 FF:nan PID:nan
18720 x:0.06 y:0.14 z:1.07 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.78 dComp:0.00 FF:nan PID:nan
18731 x:0.06 y:0.14 z:1.07 acc:1.08 inst:0.00 dt:11 timee:20000 pComp:-0.33 iComp:1.77 dComp:0.00 FF:nan PID:nan
18740 x:0.07 y:0.17 z:1.07 acc:1.09 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.77 dComp:-0.00 FF:nan PID:nan
18750 x:0.07 y:0.17 z:1.07 acc:1.09 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.77 dComp:0.00 FF:nan PID:nan
18759 x:0.07 y:0.20 z:1.07 acc:1.09 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.76 dComp:-0.00 FF:nan PID:nan
18770 x:0.07 y:0.20 z:1.07 acc:1.09 inst:0.00 dt:11 timee:20000 pComp:-0.33 iComp:1.76 dComp:0.00 FF:nan PID:nan
18779 x:0.07 y:0.20 z:1.07 acc:1.09 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.76 dComp:0.00 FF:nan PID:nan
18789 x:0.07 y:0.21 z:1.07 acc:1.10 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.75 dComp:-0.00 FF:nan PID:nan
18798 x:0.07 y:0.21 z:1.07 acc:1.10 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.75 dComp:0.00 FF:nan PID:nan
18808 x:0.09 y:0.20 z:1.07 acc:1.09 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.75 dComp:0.00 FF:nan PID:nan
18818 x:0.09 y:0.20 z:1.07 acc:1.09 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.74 dComp:0.00 FF:nan PID:nan
18827 x:0.09 y:0.20 z:1.07 acc:1.09 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.74 dComp:0.00 FF:nan PID:nan
18837 x:0.10 y:0.22 z:1.07 acc:1.10 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.74 dComp:-0.00 FF:nan PID:nan
18846 x:0.10 y:0.22 z:1.07 acc:1.10 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.74 dComp:0.00 FF:nan PID:nan
18857 x:0.09 y:0.22 z:1.06 acc:1.08 inst:0.00 dt:11 timee:20000 pComp:-0.33 iComp:1.73 dComp:0.00 FF:nan PID:nan
18866 x:0.09 y:0.22 z:1.06 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.73 dComp:0.00 FF:nan PID:nan
18876 x:0.09 y:0.22 z:1.06 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.73 dComp:0.00 FF:nan PID:nan
18885 x:0.09 y:0.19 z:1.05 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:1.72 dComp:0.00 FF:nan PID:nan
18894 x:0.09 y:0.19 z:1.05 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:1.72 dComp:0.00 FF:nan PID:nan
18905 x:0.09 y:0.17 z:1.06 acc:1.08 inst:0.00 dt:11 timee:20000 pComp:-0.32 iComp:1.72 dComp:-0.00 FF:nan PID:nan
18914 x:0.09 y:0.17 z:1.06 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:1.71 dComp:0.00 FF:nan PID:nan
18924 x:0.09 y:0.17 z:1.06 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.71 dComp:0.00 FF:nan PID:nan
18933 x:0.09 y:0.18 z:1.07 acc:1.09 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.71 dComp:-0.00 FF:nan PID:nan
18944 x:0.09 y:0.18 z:1.07 acc:1.09 inst:0.00 dt:11 timee:20000 pComp:-0.33 iComp:1.70 dComp:0.00 FF:nan PID:nan
18953 x:0.06 y:0.18 z:1.07 acc:1.09 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.70 dComp:0.00 FF:nan PID:nan
18962 x:0.06 y:0.18 z:1.07 acc:1.09 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.70 dComp:0.00 FF:nan PID:nan
18972 x:0.06 y:0.18 z:1.07 acc:1.09 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.69 dComp:0.00 FF:nan PID:nan
18981 x:0.05 y:0.18 z:1.07 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.69 dComp:0.00 FF:nan PID:nan
18992 x:0.05 y:0.18 z:1.07 acc:1.08 inst:0.00 dt:11 timee:20000 pComp:-0.33 iComp:1.69 dComp:0.00 FF:nan PID:nan
19001 x:0.05 y:0.18 z:1.07 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.68 dComp:0.00 FF:nan PID:nan
19011 x:0.07 y:0.18 z:1.06 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.68 dComp:0.00 FF:nan PID:nan
19020 x:0.07 y:0.18 z:1.06 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:1.68 dComp:0.00 FF:nan PID:nan
19031 x:0.09 y:0.20 z:1.06 acc:1.08 inst:0.00 dt:11 timee:20000 pComp:-0.33 iComp:1.68 dComp:-0.00 FF:nan PID:nan
19040 x:0.09 y:0.20 z:1.06 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.67 dComp:0.00 FF:nan PID:nan
19049 x:0.09 y:0.20 z:1.06 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.67 dComp:0.00 FF:nan PID:nan
19059 x:0.11 y:0.15 z:1.04 acc:1.06 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.67 dComp:0.00 FF:nan PID:nan
19069 x:0.11 y:0.15 z:1.04 acc:1.06 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.66 dComp:0.00 FF:nan PID:nan
19079 x:0.11 y:0.18 z:1.05 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.66 dComp:-0.00 FF:nan PID:nan
19088 x:0.11 y:0.18 z:1.05 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:1.66 dComp:0.00 FF:nan PID:nan
19098 x:0.11 y:0.18 z:1.05 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.65 dComp:0.00 FF:nan PID:nan
19107 x:0.11 y:0.21 z:1.06 acc:1.09 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.65 dComp:-0.00 FF:nan PID:nan
19117 x:0.11 y:0.21 z:1.06 acc:1.09 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.65 dComp:0.00 FF:nan PID:nan
19127 x:0.11 y:0.22 z:1.05 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.64 dComp:0.00 FF:nan PID:nan
19136 x:0.11 y:0.22 z:1.05 acc:1.08 inst:0.00 dt:9 timee:20000 pComp:-0.32 iComp:1.64 dComp:0.00 FF:nan PID:nan
19146 x:0.11 y:0.22 z:1.05 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.64 dComp:0.00 FF:nan PID:nan
19156 x:0.10 y:0.17 z:1.11 acc:1.13 inst:0.00 dt:10 timee:20000 pComp:-0.34 iComp:1.63 dComp:-0.00 FF:nan PID:nan
19166 x:0.10 y:0.17 z:1.11 acc:1.13 inst:0.00 dt:10 timee:20000 pComp:-0.34 iComp:1.63 dComp:0.00 FF:nan PID:nan
19175 x:0.10 y:0.15 z:1.13 acc:1.15 inst:0.00 dt:9 timee:20000 pComp:-0.34 iComp:1.63 dComp:-0.00 FF:nan PID:nan
19185 x:0.10 y:0.15 z:1.13 acc:1.15 inst:0.00 dt:10 timee:20000 pComp:-0.34 iComp:1.62 dComp:0.00 FF:nan PID:nan
19194 x:0.10 y:0.15 z:1.13 acc:1.15 inst:0.00 dt:9 timee:20000 pComp:-0.34 iComp:1.62 dComp:0.00 FF:nan PID:nan
19205 x:0.09 y:0.16 z:1.10 acc:1.11 inst:0.00 dt:11 timee:20000 pComp:-0.33 iComp:1.62 dComp:0.00 FF:nan PID:nan
19214 x:0.09 y:0.16 z:1.10 acc:1.11 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.61 dComp:0.00 FF:nan PID:nan
19224 x:0.08 y:0.19 z:1.08 acc:1.10 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.61 dComp:0.00 FF:nan PID:nan
19233 x:0.08 y:0.19 z:1.08 acc:1.10 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.61 dComp:0.00 FF:nan PID:nan
19243 x:0.08 y:0.19 z:1.08 acc:1.10 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.61 dComp:0.00 FF:nan PID:nan
19253 x:0.09 y:0.21 z:1.09 acc:1.11 inst:0.00 dt:10 timee:20000 pComp:-0.33 iComp:1.60 dComp:-0.00 FF:nan PID:nan
19262 x:0.09 y:0.21 z:1.09 acc:1.11 inst:0.00 dt:9 timee:20000 pComp:-0.33 iComp:1.60 dComp:0.00 FF:nan PID:nan
19272 x:0.09 y:0.20 z:1.05 acc:1.08 inst:0.00 dt:10 timee:20000 pComp:-0.32 iComp:1.60 dComp:0.00 FF:nan PID:nan
